dockernet-gaia1-1  | 4:18AM INF starting node with ABCI Tendermint in-process
dockernet-gaia1-1  | 4:25AM INF committed state app_hash=3AF0B0726AF8C53817F4A9FE0F3E8C6F2FD339E8DDE7EA38F9D51E733FB08D57 height=462 module=state num_txs=0
dockernet-gaia1-1  | 4:25AM INF indexed block exents height=462 module=txindex
dockernet-gaia1-1  | 4:26AM INF Timed out dur=984.908175 height=463 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:26AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"436507E88929A9E043D6887384B8211636355B1E662CE9A835CB01F06DF16291","parts":{"hash":"2746DD45DCB2AE4D0FC6FBF701DAF6B107D87DB4CBB69E481E45E77D37356F5D","total":1}},"height":463,"pol_round":-1,"round":0,"signature":"8XUH+nsecwWowkJ+J9vkPKvVKSqfWjy6Gw/KOi0IOyy8wvHlCE7PNdrISyExPO00YydP83su8zEQRZ5TPC2CAw==","timestamp":"2023-07-14T04:26:00.59868446Z"}
dockernet-gaia1-1  | 4:26AM INF received complete proposal block hash=436507E88929A9E043D6887384B8211636355B1E662CE9A835CB01F06DF16291 height=463 module=consensus
dockernet-gaia1-1  | 4:26AM INF finalizing commit of block hash={} height=463 module=consensus num_txs=0 root=3AF0B0726AF8C53817F4A9FE0F3E8C6F2FD339E8DDE7EA38F9D51E733FB08D57
dockernet-gaia1-1  | 4:26AM INF minted coins from module account amount=205989uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:26AM INF executed block height=463 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:26AM INF commit synced commit=436F6D6D697449447B5B323137203135362035342032313920313239203133342032353420332037352032333620382031373920363920313834203135362036312036352035362031393120333620323339203230352031312032343120362037332031393120313832203234312031333920313239203133315D3A3143467D
dockernet-gaia1-1  | 4:26AM INF committed state app_hash=D99C36DB8186FE034BEC08B345B89C3D4138BF24EFCD0BF10649BFB6F18B8183 height=463 module=state num_txs=0
dockernet-gaia1-1  | 4:26AM INF indexed block exents height=463 module=txindex
dockernet-gaia1-1  | 4:26AM INF Timed out dur=987.627827 height=464 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:26AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"6306DB7D70BD5BF13B3082DA26449365813FB458E18560B47A650D832A9FFE10","parts":{"hash":"BEC6320AC7CAFE6A0CB576FA7BFE5F76356EC7A1983E8987E0E31B5CB0F830D1","total":1}},"height":464,"pol_round":-1,"round":0,"signature":"2u7M76AInYmrZqAgCcsEhW1cAf77TV50vitgB4IVmkvlnWJiXpqKyknmLyP7LrQE5bzjOM5f0aNJtKCxl9ILAw==","timestamp":"2023-07-14T04:26:01.614329529Z"}
dockernet-gaia1-1  | 4:26AM INF received complete proposal block hash=6306DB7D70BD5BF13B3082DA26449365813FB458E18560B47A650D832A9FFE10 height=464 module=consensus
dockernet-gaia1-1  | 4:26AM INF finalizing commit of block hash={} height=464 module=consensus num_txs=0 root=D99C36DB8186FE034BEC08B345B89C3D4138BF24EFCD0BF10649BFB6F18B8183
dockernet-gaia1-1  | 4:26AM INF minted coins from module account amount=205989uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:26AM INF executed block height=464 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:26AM INF commit synced commit=436F6D6D697449447B5B3136372033362031322031353320323137203936203137342032332035352032323020363420313234203234382031383120313832203734203232372034352031323720323436203234362032333720333820323235203232312038312032302031343120373120313539203139352032385D3A3144307D
dockernet-gaia1-1  | 4:26AM INF committed state app_hash=A7240C99D960AE1737DC407CF8B5B64AE32D7FF6F6ED26E1DD51148D479FC31C height=464 module=state num_txs=0
dockernet-gaia1-1  | 4:26AM INF indexed block exents height=464 module=txindex
dockernet-gaia1-1  | 4:26AM INF Timed out dur=987.82566 height=465 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:26AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"584629B92855AB8EF5A065D24336FF26B39F4812F396BD7AF2C7AAF02505C551","parts":{"hash":"63016286EC65258E617585E4C0F3EAF00CA3A74465EB6DC4BBA2A6000A09F8D2","total":1}},"height":465,"pol_round":-1,"round":0,"signature":"bCNnOEDSrjApp+fKWeX/ZwJpoBQtuM0kwb++Up2Jpu5S9QZUlX5Qtv0ok01j/1fivi9BVjkbMGeEz4Dz2UHSDA==","timestamp":"2023-07-14T04:26:02.628619848Z"}
dockernet-gaia1-1  | 4:26AM INF received complete proposal block hash=584629B92855AB8EF5A065D24336FF26B39F4812F396BD7AF2C7AAF02505C551 height=465 module=consensus
dockernet-gaia1-1  | 4:26AM INF finalizing commit of block hash={} height=465 module=consensus num_txs=0 root=A7240C99D960AE1737DC407CF8B5B64AE32D7FF6F6ED26E1DD51148D479FC31C
dockernet-gaia1-1  | 4:26AM INF minted coins from module account amount=205989uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:26AM INF executed block height=465 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:26AM INF commit synced commit=436F6D6D697449447B5B31323720313933203133203734203233392031393220313839203132312031313420333920313833203439203136302031393520313531203233312032333920313839203931203231392032333020323436203820323231203135382035302032303020363920313332203131203436203131365D3A3144317D
dockernet-gaia1-1  | 4:26AM INF committed state app_hash=7FC10D4AEFC0BD797227B731A0C397E7EFBD5BDBE6F608DD9E32C845840B2E74 height=465 module=state num_txs=0
dockernet-gaia1-1  | 4:26AM INF indexed block exents height=465 module=txindex
dockernet-gaia1-1  | 4:26AM INF Timed out dur=989.916908 height=466 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:26AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"070946259F06FBC22AA5CFA1087FE321F00E0C64E96C6CAAE4D030987A82FD2C","parts":{"hash":"4C0CDD72C7407897D4CEC9AD0A07E0E4864BF2AFA0114D0F029CBCB96011B2C8","total":1}},"height":466,"pol_round":-1,"round":0,"signature":"u61MEK8xqqZQAYM4Sh2HWsyjYFzp13TWSpWqXD3HnqYewUB/H66R5503/8Rh+OE3biDGLNwjWWjax3dqnXENAA==","timestamp":"2023-07-14T04:26:03.640211791Z"}
dockernet-gaia1-1  | 4:26AM INF received complete proposal block hash=070946259F06FBC22AA5CFA1087FE321F00E0C64E96C6CAAE4D030987A82FD2C height=466 module=consensus
dockernet-gaia1-1  | 4:26AM INF finalizing commit of block hash={} height=466 module=consensus num_txs=0 root=7FC10D4AEFC0BD797227B731A0C397E7EFBD5BDBE6F608DD9E32C845840B2E74
dockernet-gaia1-1  | 4:26AM INF minted coins from module account amount=205989uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:26AM INF executed block height=466 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:26AM INF commit synced commit=436F6D6D697449447B5B37372031373120313734203234302031323820383720363120383220323320313034203937203137332033312031343420373720313130203132382038342031373920313130203138352031383720343720323233203538203138392031343720313439203832203131352033382036355D3A3144327D
dockernet-gaia1-1  | 4:26AM INF committed state app_hash=4DABAEF080573D52176861AD1F904D6E8054B36EB9BB2FDF3ABD939552732641 height=466 module=state num_txs=0
dockernet-gaia1-1  | 4:26AM INF indexed block exents height=466 module=txindex
dockernet-gaia1-1  | 4:26AM INF Timed out dur=983.58265 height=467 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:26AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"B4466DB6A88AB72889681FF63241CB2F64BB856F02D4D11DDBD41A4DE7201CC2","parts":{"hash":"BB47C8254EF670A65B01C2E828423398F45697AF7B4AE3B9CD527C1D80065A02","total":1}},"height":467,"pol_round":-1,"round":0,"signature":"E67rSBS/O8jZc1cZECtf1V2MG2CK77T/gtmYdqdfVFvDO8u8ZAHOx54BI/64bNW9LXv/6itl19QVmOHJiD6DAA==","timestamp":"2023-07-14T04:26:04.659326225Z"}
dockernet-gaia1-1  | 4:26AM INF received complete proposal block hash=B4466DB6A88AB72889681FF63241CB2F64BB856F02D4D11DDBD41A4DE7201CC2 height=467 module=consensus
dockernet-gaia1-1  | 4:26AM INF finalizing commit of block hash={} height=467 module=consensus num_txs=0 root=4DABAEF080573D52176861AD1F904D6E8054B36EB9BB2FDF3ABD939552732641
dockernet-gaia1-1  | 4:26AM INF minted coins from module account amount=205989uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:26AM INF executed block height=467 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:26AM INF commit synced commit=436F6D6D697449447B5B313737203135392037392032333020373920313731203235332031393420363620313536203531203131322034203736203320313835203638203733203234342033322035362031333920323239203737203234392036362032343820353820313938203231312033203233345D3A3144337D
dockernet-gaia1-1  | 4:26AM INF committed state app_hash=B19F4FE64FABFDC2429C3370044C03B94449F420388BE54DF942F83AC6D303EA height=467 module=state num_txs=0
dockernet-gaia1-1  | 4:26AM INF indexed block exents height=467 module=txindex
dockernet-gaia1-1  | 4:26AM INF Timed out dur=984.575868 height=468 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:26AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"1D37033E4A35B31724D8C71AE85A04C393039734B551018B2940385C125ADFE1","parts":{"hash":"F3AE5514BF22CB3E374CE3344E230F1C17BCC4E2FC09A9E88A2A40CF7925A401","total":1}},"height":468,"pol_round":-1,"round":0,"signature":"SOBMsIE6l2va1mNwMvKENtdpd+pTy3AESe0HwY0eJqKmBk62nhsAh/Ll97mgQw+qmxOyYJBChI7xiPk1hRhtAA==","timestamp":"2023-07-14T04:26:05.674092925Z"}
dockernet-gaia1-1  | 4:26AM INF received complete proposal block hash=1D37033E4A35B31724D8C71AE85A04C393039734B551018B2940385C125ADFE1 height=468 module=consensus
dockernet-gaia1-1  | 4:26AM INF finalizing commit of block hash={} height=468 module=consensus num_txs=0 root=B19F4FE64FABFDC2429C3370044C03B94449F420388BE54DF942F83AC6D303EA
dockernet-gaia1-1  | 4:26AM INF minted coins from module account amount=205989uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:26AM INF executed block height=468 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:26AM INF commit synced commit=436F6D6D697449447B5B313432203234342033332037352037362032323020313920323439203733203137342034392032313320313132203337203130322032313220343320363920313638203635203231322032323520313538203235332031333520313733203936203231322031333920383920313232203230385D3A3144347D
dockernet-gaia1-1  | 4:26AM INF committed state app_hash=8EF4214B4CDC13F949AE31D5702566D42B45A841D4E19EFD87AD60D48B597AD0 height=468 module=state num_txs=0
dockernet-gaia1-1  | 4:26AM INF indexed block exents height=468 module=txindex
dockernet-gaia1-1  | 4:26AM INF Timed out dur=990.743761 height=469 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:26AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"4F436364EB39B533E9E81B97D7DDEE81DDA2C2CD66BEEDBBF656E6DB471E3EAD","parts":{"hash":"1E7782C1637C5830FDE5786B17E9C6F7B710A0F7A74F0AA740E95E719294EC82","total":1}},"height":469,"pol_round":-1,"round":0,"signature":"vthNjcfUG+7bFJw+zXCnlacls8oL46NJ90hrkSp/zW0tAz1RfAg3yeeMJsjQkmTmS27Is2+yFb4SFS3Jg6wgAg==","timestamp":"2023-07-14T04:26:06.687595874Z"}
dockernet-gaia1-1  | 4:26AM INF received complete proposal block hash=4F436364EB39B533E9E81B97D7DDEE81DDA2C2CD66BEEDBBF656E6DB471E3EAD height=469 module=consensus
dockernet-gaia1-1  | 4:26AM INF finalizing commit of block hash={} height=469 module=consensus num_txs=0 root=8EF4214B4CDC13F949AE31D5702566D42B45A841D4E19EFD87AD60D48B597AD0
dockernet-gaia1-1  | 4:26AM INF minted coins from module account amount=205989uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:26AM INF executed block height=469 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:26AM INF commit synced commit=436F6D6D697449447B5B323131203136382035362039352031323220323532203139302032343720393220323120313534203220323320313130203131342038332034332032313120363920313838203620323237203139302031363420383320323035203239203234362037372032323420313831203135395D3A3144357D
dockernet-gaia1-1  | 4:26AM INF committed state app_hash=D3A8385F7AFCBEF75C159A02176E72532BD345BC06E3BEA453CD1DF64DE0B59F height=469 module=state num_txs=0
dockernet-gaia1-1  | 4:26AM INF indexed block exents height=469 module=txindex
dockernet-gaia1-1  | 4:26AM INF Timed out dur=984.932965 height=470 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:26AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"215DFC491BD6619653820F1E78ECDECC69FDD49E2999797608D4534EEE48905F","parts":{"hash":"8503DF2B69EA8DAA7B8B37908A02DA0EE8B4F81EC4245D5156E9FFC50C27D30C","total":1}},"height":470,"pol_round":-1,"round":0,"signature":"UHfsvHew8+NeB8yhvmM+uKY8v74YHCGnGOXBTpaLw++x5/u7YEv6YxA87swClfPljtb38jtg3VA62nC0QD3jAA==","timestamp":"2023-07-14T04:26:07.705191884Z"}
dockernet-gaia1-1  | 4:26AM INF received complete proposal block hash=215DFC491BD6619653820F1E78ECDECC69FDD49E2999797608D4534EEE48905F height=470 module=consensus
dockernet-gaia1-1  | 4:26AM INF finalizing commit of block hash={} height=470 module=consensus num_txs=0 root=D3A8385F7AFCBEF75C159A02176E72532BD345BC06E3BEA453CD1DF64DE0B59F
dockernet-gaia1-1  | 4:26AM INF minted coins from module account amount=205989uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:26AM INF executed block height=470 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:26AM INF commit synced commit=436F6D6D697449447B5B313232203134372031342031303820313520323035203233352031342031393120363520323438203134302031383220363220313139203236203133332038302032303520313138203232352031373020323431203330203232322032313620313939203234392032333720313739203639203234315D3A3144367D
dockernet-gaia1-1  | 4:26AM INF committed state app_hash=7A930E6C0FCDEB0EBF41F88CB63E771A8550CD76E1AAF11EDED8C7F9EDB345F1 height=470 module=state num_txs=0
dockernet-gaia1-1  | 4:26AM INF indexed block exents height=470 module=txindex
dockernet-gaia1-1  | 4:26AM INF Timed out dur=985.432404 height=471 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:26AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"FF6BC65C042655F1AAE239F6F639D30DE8D99D9F22D1F08FE2F5F9CF11673E81","parts":{"hash":"AA5CEA78097BFDB04DE4AD4F7FB7F374B4002CB86D04287289CF6CC8C8842FAD","total":1}},"height":471,"pol_round":-1,"round":0,"signature":"oeAPhhSy7NUxB4cVodPhnJ794BpS9XYJNLvU8LnCIsPEHsnzjFYVcqbxSqoS9+Lg3lMhg/6CRidxt7skznO/Dw==","timestamp":"2023-07-14T04:26:08.721177355Z"}
dockernet-gaia1-1  | 4:26AM INF received complete proposal block hash=FF6BC65C042655F1AAE239F6F639D30DE8D99D9F22D1F08FE2F5F9CF11673E81 height=471 module=consensus
dockernet-gaia1-1  | 4:26AM INF finalizing commit of block hash={} height=471 module=consensus num_txs=0 root=7A930E6C0FCDEB0EBF41F88CB63E771A8550CD76E1AAF11EDED8C7F9EDB345F1
dockernet-gaia1-1  | 4:26AM INF minted coins from module account amount=205989uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:26AM INF executed block height=471 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:26AM INF commit synced commit=436F6D6D697449447B5B34372031333220313037203420323720323234203332203936203133352031323420332032343520313233203136392032362031312032333920313633203137332037203131312031303520313536203133352034352033362035372033362031333820313036203934203136305D3A3144377D
dockernet-gaia1-1  | 4:26AM INF committed state app_hash=2F846B041BE02060877C03F57BA91A0BEFA3AD076F699C872D2439248A6A5EA0 height=471 module=state num_txs=0
dockernet-gaia1-1  | 4:26AM INF indexed block exents height=471 module=txindex
dockernet-gaia1-1  | 4:26AM INF Timed out dur=986.866191 height=472 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:26AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"2A11E13AFC130218B0B0095676FA77C44853C0BD6D9E781E9F32E9A065C06C21","parts":{"hash":"3BAFA5E10717527C74696FFEA350625A2AA921A777FA7B2CDD0448911E578AB1","total":1}},"height":472,"pol_round":-1,"round":0,"signature":"S6vcwe89JfzExwfU1EFMezXK6S6xv7Wh5m+4sUssbo0Yp14PcTQ35US9toVzcsYo5ONjcmP2dyr3/iCTpo9SAw==","timestamp":"2023-07-14T04:26:09.737309629Z"}
dockernet-gaia1-1  | 4:26AM INF received complete proposal block hash=2A11E13AFC130218B0B0095676FA77C44853C0BD6D9E781E9F32E9A065C06C21 height=472 module=consensus
dockernet-gaia1-1  | 4:26AM INF Saving AddrBook to file book=/home/gaia/.gaia/config/addrbook.json module=p2p size=0
dockernet-gaia1-1  | 4:26AM INF finalizing commit of block hash={} height=472 module=consensus num_txs=0 root=2F846B041BE02060877C03F57BA91A0BEFA3AD076F699C872D2439248A6A5EA0
dockernet-gaia1-1  | 4:26AM INF minted coins from module account amount=205989uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:26AM INF executed block height=472 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:26AM INF commit synced commit=436F6D6D697449447B5B3231312031373020313837203130392039362031372037372031383620353920313634203233392033362031393320313520313037203138352032333920363120313134203230332032333820313336203134392032313720313632203133332031373120313034203133302034352031313820315D3A3144387D
dockernet-gaia1-1  | 4:26AM INF committed state app_hash=D3AABB6D60114DBA3BA4EF24C10F6BB9EF3D72CBEE8895D9A285AB68822D7601 height=472 module=state num_txs=0
dockernet-gaia1-1  | 4:26AM INF indexed block exents height=472 module=txindex
dockernet-gaia1-1  | 4:26AM INF Ensure peers module=pex numDialing=0 numInPeers=0 numOutPeers=0 numToDial=10
dockernet-gaia1-1  | 4:26AM INF No addresses to dial. Falling back to seeds module=pex
dockernet-gaia1-1  | 4:26AM INF Timed out dur=984.448135 height=473 module=consensus round=0 step=1
dockernet-gaia1-1  | 4:26AM INF received proposal module=consensus proposal={"Type":32,"block_id":{"hash":"3203EDB3F442527247D793F57E62DBFB01D84CF1E5CC2E8A8583FF21CCC5BDF1","parts":{"hash":"8F8B7DEB202031806BCF8F85C9EB7160357643D5B247D0B70CA5968CDFD72431","total":1}},"height":473,"pol_round":-1,"round":0,"signature":"gtibxSPrBGBVv2efa3s6AJ9indvvjfXUgV0rNFfupW79fTu4Ut15ATMh+odewWhJaxlIKPwPPtZsdR2vgNuzBA==","timestamp":"2023-07-14T04:26:10.753552881Z"}
dockernet-gaia1-1  | 4:26AM INF received complete proposal block hash=3203EDB3F442527247D793F57E62DBFB01D84CF1E5CC2E8A8583FF21CCC5BDF1 height=473 module=consensus
dockernet-gaia1-1  | 4:26AM INF finalizing commit of block hash={} height=473 module=consensus num_txs=0 root=D3AABB6D60114DBA3BA4EF24C10F6BB9EF3D72CBEE8895D9A285AB68822D7601
dockernet-gaia1-1  | 4:26AM INF minted coins from module account amount=205989uatom from=mint module=x/bank
dockernet-gaia1-1  | 4:26AM INF executed block height=473 module=state num_invalid_txs=0 num_valid_txs=0
dockernet-gaia1-1  | 4:26AM INF commit synced commit=436F6D6D697449447B5B3136352039312034372031353420323131203435203820313332203231362035362031303820353820313730203133312033382033312031393420343320313736203136362031393420313030203234392032353520393320343020313135203234302038312038352038342039385D3A3144397D
dockernet-gaia1-1  | 4:26AM INF committed state app_hash=A55B2F9AD32D0884D8386C3AAA83261FC22BB0A6C264F9FF5D2873F051555462 height=473 module=state num_txs=0
